Id,DienTich,ViTri,SoPhongNgu,SoWC,SoTang,Gia,KinhDo,ViDo,Image
3215,343,Tây Hồ,4,1,2,390119,105.812958,21.045391,anh88.jpg
3216,358,Thanh Xuân,2,3,5,297356,105.834136,21.041689,anh4.jpg
3217,172,Đống Đa,5,1,3,167613,105.849042,20.999896,anh88.jpg
3218,299,Tây Hồ,2,3,3,287549,105.880107,21.030287,anh69.jpg
3219,245,Tây Hồ,1,2,5,256721,105.936185,21.031191,anh33.jpg
3220,356,Hoàn Kiếm,4,1,1,384854,105.935379,20.987311,anh73.jpg
3221,234,Long Biên,4,3,5,197173,105.843786,21.007042,anh6.jpg
3222,222,Hai Bà Trưng,2,2,2,227964,105.940024,21.021241,anh81.jpg
3223,395,Tây Hồ,4,3,5,351434,105.816887,21.000722,anh11.jpg
3224,395,Đống Đa,3,1,5,332455,105.838963,21.044069,anh41.jpg
3225,349,Đống Đa,6,4,3,380303,105.913532,20.987385,anh41.jpg
3226,132,Tây Hồ,4,1,3,107341,105.872402,21.00466,anh94.jpg
3227,167,Tây Hồ,6,1,1,183699,105.798907,21.0352,anh68.jpg
3228,309,Đống Đa,5,4,2,302937,105.926911,21.013617,anh99.jpg
3229,194,Tây Hồ,1,3,4,171265,105.797505,21.043436,anh56.jpg
3230,41,Tây Hồ,2,2,3,42425,105.948761,21.021137,anh72.jpg
3231,226,Đống Đa,6,3,3,256269,105.922213,21.047252,anh69.jpg
3232,292,Thanh Xuân,6,4,1,298708,105.772039,21.048425,anh61.jpg
3233,149,Ba Đình,1,1,1,130456,105.925437,21.005539,anh68.jpg
3234,136,Hoàn Kiếm,3,2,5,143397,105.937371,20.999965,anh56.jpg
3235,47,Tây Hồ,4,4,1,52428,105.84345,21.048228,anh32.jpg
3236,225,Thanh Xuân,1,1,4,182312,105.893281,21.005819,anh53.jpg
3237,104,Ba Đình,6,3,4,123547,105.787291,20.999279,anh69.jpg
3238,196,Cầu Giấy,2,4,2,209856,105.766807,21.022174,anh64.jpg
3239,396,Thanh Xuân,5,4,1,444385,105.757569,21.039745,anh17.jpg
3240,298,Tây Hồ,3,2,4,240549,105.923098,21.040417,anh16.jpg
3241,364,Hoàn Kiếm,5,2,1,388552,105.863651,21.007675,anh41.jpg
3242,316,Cầu Giấy,1,3,3,259116,105.752719,20.98821,anh97.jpg
3243,335,Hai Bà Trưng,4,3,1,278077,105.804634,21.017672,anh12.jpg
3244,127,Cầu Giấy,5,3,1,111345,105.866457,21.008863,anh24.jpg
3245,112,Hai Bà Trưng,6,4,4,101387,105.844544,21.033685,anh60.jpg
3246,396,Ba Đình,1,1,1,405093,105.818185,21.01298,anh75.jpg
3247,303,Hai Bà Trưng,6,3,4,283079,105.753184,21.034538,anh22.jpg
3248,388,Thanh Xuân,5,4,4,321618,105.816521,20.995816,anh80.jpg
3249,91,Hai Bà Trưng,2,3,5,77233,105.895943,21.012945,anh21.jpg
3250,162,Đống Đa,3,4,2,160746,105.757273,21.02047,anh40.jpg
3251,103,Đống Đa,3,3,3,97715,105.764892,21.028674,anh94.jpg
3252,193,Hoàn Kiếm,6,2,3,162768,105.858006,21.011669,anh14.jpg
3253,105,Long Biên,6,1,2,118041,105.813657,21.006005,anh77.jpg
3254,62,Tây Hồ,1,1,4,72372,105.773785,20.999131,anh42.jpg
3255,71,Long Biên,4,2,3,62799,105.763937,20.981708,anh79.jpg
3256,108,Tây Hồ,6,3,4,114468,105.930365,20.982106,anh21.jpg
3257,288,Hoàn Kiếm,5,2,2,233582,105.808603,21.028186,anh17.jpg
3258,234,Long Biên,4,3,4,189619,105.774543,21.049008,anh64.jpg
3259,303,Tây Hồ,4,1,4,308253,105.942738,21.018642,anh77.jpg
3260,227,Hai Bà Trưng,1,4,5,222005,105.85647,21.006239,anh54.jpg
3261,124,Hoàn Kiếm,3,1,1,122586,105.846208,21.023384,anh43.jpg
3262,294,Đống Đa,6,1,2,347864,105.904965,21.030667,anh14.jpg
3263,361,Tây Hồ,2,1,2,332955,105.833366,21.025297,anh80.jpg
3264,293,Thanh Xuân,6,2,4,336302,105.851293,20.995304,anh97.jpg
3265,393,Ba Đình,2,4,5,397052,105.85318,21.003194,anh16.jpg
3266,60,Long Biên,3,3,4,48030,105.86915,21.017053,anh41.jpg
3267,371,Cầu Giấy,6,2,3,322290,105.770282,21.024191,anh73.jpg
3268,103,Long Biên,3,3,3,113822,105.80458,21.004366,anh80.jpg
3269,221,Cầu Giấy,3,3,3,261390,105.81967,21.033585,anh43.jpg
3270,98,Cầu Giấy,3,4,4,89032,105.935868,21.037385,anh12.jpg
3271,77,Đống Đa,4,1,4,88655,105.947321,21.030386,anh84.jpg
3272,363,Long Biên,5,3,5,375405,105.764866,21.014783,anh91.jpg
3273,262,Cầu Giấy,3,2,3,282295,105.806784,21.032278,anh1.jpg
3274,352,Long Biên,2,3,2,304744,105.755061,20.985038,anh29.jpg
3275,379,Tây Hồ,2,2,4,432892,105.755962,21.001697,anh94.jpg
3276,256,Thanh Xuân,5,4,4,215802,105.767911,21.035179,anh75.jpg
3277,400,Long Biên,4,3,2,326840,105.946996,21.049168,anh32.jpg
3278,235,Ba Đình,4,4,3,220915,105.764405,20.982422,anh91.jpg
3279,60,Tây Hồ,3,2,1,58647,105.863098,21.001534,anh62.jpg
3280,148,Cầu Giấy,2,2,4,154365,105.840517,20.996754,anh47.jpg
3281,203,Long Biên,1,2,4,170240,105.757674,20.998888,anh53.jpg
3282,300,Cầu Giấy,5,2,5,336799,105.785178,21.049162,anh77.jpg
3283,143,Thanh Xuân,5,2,3,120976,105.928373,20.996199,anh53.jpg
3284,50,Hoàn Kiếm,3,2,4,52103,105.89691,21.030393,anh85.jpg
3285,178,Ba Đình,5,1,1,192804,105.892765,21.045688,anh36.jpg
3286,327,Ba Đình,1,3,3,294101,105.820509,21.004405,anh16.jpg
3287,290,Hoàn Kiếm,6,3,4,291255,105.91396,21.046472,anh8.jpg
3288,66,Cầu Giấy,1,1,3,73358,105.924616,21.005442,anh38.jpg
3289,374,Hai Bà Trưng,5,2,5,405351,105.940744,21.047664,anh98.jpg
3290,225,Hoàn Kiếm,2,2,4,212341,105.836836,21.014827,anh42.jpg
3291,171,Tây Hồ,1,3,5,181097,105.786367,20.996496,anh52.jpg
3292,325,Tây Hồ,4,1,5,264532,105.764713,21.041226,anh66.jpg
3293,132,Cầu Giấy,1,4,4,112466,105.832793,21.033629,anh83.jpg
3294,141,Tây Hồ,1,4,4,144017,105.82559,21.028784,anh99.jpg
3295,41,Long Biên,6,3,3,42818,105.890558,21.032003,anh7.jpg
3296,56,Cầu Giấy,5,2,5,47804,105.898981,21.042959,anh98.jpg
3297,386,Thanh Xuân,4,2,2,314560,105.843851,21.040217,anh42.jpg
3298,313,Cầu Giấy,6,4,1,339121,105.917183,20.990461,anh90.jpg
3299,145,Hoàn Kiếm,1,4,5,164292,105.930426,21.013775,anh92.jpg
3300,252,Tây Hồ,1,2,4,295687,105.834644,20.988303,anh14.jpg
3301,63,Ba Đình,5,1,1,60587,105.762496,21.009766,anh63.jpg
3302,157,Ba Đình,5,1,1,178483,105.824279,21.042104,anh56.jpg
3303,88,Hai Bà Trưng,6,2,4,73362,105.750927,21.018835,anh68.jpg
3304,215,Thanh Xuân,6,2,2,243110,105.918882,20.996099,anh51.jpg
3305,71,Đống Đa,1,2,5,82054,105.891483,20.987508,anh56.jpg
3306,39,Tây Hồ,2,4,5,45729,105.911406,21.022875,anh7.jpg
3307,124,Đống Đa,6,1,5,132013,105.756746,20.985052,anh71.jpg
3308,274,Hai Bà Trưng,1,4,1,248406,105.770844,21.007276,anh69.jpg
3309,340,Hoàn Kiếm,4,2,1,375139,105.812365,21.045801,anh93.jpg
3310,276,Long Biên,5,3,3,288779,105.85993,20.996817,anh47.jpg
3311,73,Long Biên,2,2,4,69998,105.876578,21.035552,anh65.jpg
3312,331,Cầu Giấy,6,4,4,283626,105.785424,20.988307,anh19.jpg
3313,295,Tây Hồ,5,3,1,260565,105.916463,21.004972,anh54.jpg
3314,342,Ba Đình,5,4,4,303386,105.799634,20.98912,anh72.jpg
3315,178,Hai Bà Trưng,1,2,3,149629,105.843264,21.001565,anh58.jpg
3316,66,Cầu Giấy,4,1,4,68108,105.866796,20.982941,anh96.jpg
3317,321,Hoàn Kiếm,5,1,4,320668,105.78647,20.992061,anh49.jpg
3318,240,Thanh Xuân,6,1,3,199347,105.857122,21.018165,anh1.jpg
3319,398,Long Biên,1,1,4,360749,105.750855,21.049863,anh87.jpg
3320,292,Thanh Xuân,1,2,2,343657,105.822585,21.038629,anh48.jpg
3321,272,Đống Đa,2,1,4,260463,105.814126,21.010716,anh76.jpg
3322,34,Đống Đa,2,2,4,37554,105.851896,20.981,anh40.jpg
3323,170,Hai Bà Trưng,4,1,2,159634,105.78985,21.039895,anh2.jpg
3324,96,Tây Hồ,4,1,4,114157,105.814611,21.00581,anh21.jpg
3325,385,Long Biên,1,2,1,460199,105.794864,21.032618,anh93.jpg
3326,64,Tây Hồ,2,3,5,62299,105.753353,20.995445,anh10.jpg
3327,196,Cầu Giấy,5,2,3,165813,105.933763,21.040783,anh60.jpg
3328,118,Long Biên,1,1,4,120246,105.813088,21.028736,anh54.jpg
3329,101,Thanh Xuân,6,3,4,92182,105.899436,21.03146,anh3.jpg
3330,293,Hoàn Kiếm,2,2,4,250566,105.837004,21.026221,anh7.jpg
3331,337,Cầu Giấy,2,4,2,291059,105.902106,21.000996,anh30.jpg
3332,213,Cầu Giấy,2,4,1,224376,105.822185,21.022637,anh52.jpg
3333,93,Hai Bà Trưng,5,4,2,76068,105.835159,21.030511,anh10.jpg
3334,361,Đống Đa,6,1,5,385543,105.846733,21.027509,anh85.jpg
3335,253,Thanh Xuân,4,2,2,264728,105.935629,21.01139,anh8.jpg
3336,87,Tây Hồ,2,1,1,83214,105.838559,21.035815,anh74.jpg
3337,106,Hai Bà Trưng,2,2,1,106654,105.908703,20.990447,anh43.jpg
3338,105,Thanh Xuân,6,2,4,121902,105.751677,21.025571,anh13.jpg
3339,318,Cầu Giấy,2,1,5,327033,105.94072,20.99975,anh98.jpg
3340,209,Thanh Xuân,5,4,4,242492,105.779178,20.997177,anh79.jpg
3341,302,Đống Đa,6,2,1,334210,105.807742,20.996178,anh93.jpg
3342,197,Hoàn Kiếm,2,3,2,197516,105.936677,21.026801,anh12.jpg
3343,388,Long Biên,6,2,4,377795,105.934779,21.026575,anh18.jpg
3344,343,Hai Bà Trưng,5,2,2,316840,105.883155,21.015543,anh46.jpg
3345,49,Hoàn Kiếm,5,4,1,51468,105.782064,21.011748,anh1.jpg
3346,239,Hai Bà Trưng,1,4,4,247670,105.754411,20.991215,anh61.jpg
3347,221,Hoàn Kiếm,2,3,2,203715,105.858592,21.009044,anh75.jpg
3348,158,Hai Bà Trưng,3,4,1,169876,105.908349,21.021642,anh32.jpg
3349,151,Thanh Xuân,3,3,1,157706,105.927939,20.989231,anh26.jpg
3350,343,Ba Đình,3,3,5,373304,105.786916,20.994262,anh23.jpg
3351,260,Ba Đình,1,2,2,241972,105.945922,21.04038,anh36.jpg
3352,252,Tây Hồ,1,3,2,243994,105.852633,20.992917,anh51.jpg
3353,222,Hai Bà Trưng,5,4,5,213484,105.810951,21.004534,anh3.jpg
3354,86,Hoàn Kiếm,2,4,5,69339,105.788172,21.035349,anh99.jpg
3355,187,Long Biên,6,1,3,198465,105.889646,21.038746,anh20.jpg
3356,132,Tây Hồ,5,3,4,151902,105.759237,21.006341,anh5.jpg
3357,86,Ba Đình,4,2,1,96712,105.904999,21.008097,anh10.jpg
3358,122,Tây Hồ,2,4,3,137284,105.881052,21.011124,anh66.jpg
3359,156,Cầu Giấy,3,3,1,150566,105.884727,20.989405,anh11.jpg
3360,85,Tây Hồ,1,4,5,88875,105.752321,21.023155,anh52.jpg
3361,179,Tây Hồ,6,1,4,146772,105.882585,21.043686,anh11.jpg
3362,242,Đống Đa,4,3,1,206957,105.864802,20.995,anh35.jpg
3363,287,Thanh Xuân,1,4,5,326568,105.949353,21.013617,anh9.jpg
3364,104,Hoàn Kiếm,4,3,4,99560,105.936048,21.001158,anh35.jpg
3365,337,Long Biên,6,2,5,384549,105.86558,21.006713,anh99.jpg
3366,236,Hoàn Kiếm,1,3,4,278371,105.828837,21.032619,anh12.jpg
3367,120,Cầu Giấy,5,4,2,121356,105.937154,21.048389,anh18.jpg
3368,170,Đống Đa,5,4,2,165078,105.793667,21.041018,anh11.jpg
3369,33,Thanh Xuân,3,3,4,31391,105.774234,21.027827,anh50.jpg
3370,63,Ba Đình,3,3,5,65934,105.883866,21.038188,anh23.jpg
3371,212,Tây Hồ,1,4,2,242922,105.862037,20.989464,anh46.jpg
3372,133,Đống Đa,6,3,4,133012,105.885366,20.984645,anh67.jpg
3373,208,Đống Đa,4,2,5,209638,105.864953,21.016141,anh59.jpg
3374,182,Đống Đa,5,2,4,217614,105.789103,20.984754,anh70.jpg
3375,209,Cầu Giấy,2,1,3,197024,105.799304,20.989657,anh27.jpg
3376,40,Hoàn Kiếm,4,3,4,37768,105.909212,21.003919,anh90.jpg
3377,274,Long Biên,5,4,3,312120,105.861206,21.015939,anh63.jpg
3378,105,Long Biên,6,3,4,102024,105.767783,21.014347,anh83.jpg
3379,56,Cầu Giấy,2,4,4,65610,105.896498,21.011629,anh28.jpg
3380,329,Hai Bà Trưng,2,4,4,321623,105.820514,21.045477,anh60.jpg
3381,77,Cầu Giấy,2,1,2,64534,105.838202,21.025762,anh27.jpg
3382,383,Ba Đình,6,3,1,317792,105.789749,21.022597,anh20.jpg
3383,391,Hoàn Kiếm,5,1,5,318061,105.878583,21.041549,anh14.jpg
3384,227,Hai Bà Trưng,3,4,2,270888,105.77591,20.987609,anh57.jpg
3385,368,Hai Bà Trưng,1,4,2,334997,105.848752,21.002524,anh81.jpg
3386,383,Hoàn Kiếm,4,4,1,321055,105.891752,20.998324,anh36.jpg
3387,320,Hai Bà Trưng,3,1,4,316267,105.803588,21.019915,anh20.jpg
3388,72,Thanh Xuân,1,1,2,81610,105.752083,21.042592,anh43.jpg
3389,305,Cầu Giấy,2,1,4,348847,105.897048,21.030405,anh48.jpg
3390,282,Tây Hồ,5,1,1,280165,105.918368,20.985571,anh91.jpg
3391,313,Tây Hồ,3,3,5,349406,105.892455,21.0202,anh53.jpg
3392,90,Ba Đình,5,4,5,75490,105.815268,20.994611,anh68.jpg
3393,333,Đống Đa,3,2,3,351908,105.757096,21.013485,anh93.jpg
3394,225,Hoàn Kiếm,3,3,3,209622,105.813943,21.027852,anh69.jpg
3395,220,Hai Bà Trưng,4,4,3,222617,105.879403,21.019232,anh66.jpg
3396,350,Đống Đa,2,1,3,340627,105.821967,21.030162,anh31.jpg
3397,284,Hoàn Kiếm,1,2,5,257996,105.848537,21.032996,anh96.jpg
3398,263,Hoàn Kiếm,6,4,2,249917,105.878259,20.985733,anh72.jpg
3399,233,Tây Hồ,2,4,1,254529,105.852762,21.01849,anh30.jpg
3400,262,Thanh Xuân,1,3,5,308077,105.871815,20.997747,anh5.jpg
3401,117,Ba Đình,4,2,3,115977,105.843591,21.001783,anh46.jpg
3402,264,Thanh Xuân,6,3,3,239469,105.834953,20.997369,anh72.jpg
3403,375,Long Biên,5,2,4,309624,105.790959,21.009865,anh55.jpg
3404,103,Long Biên,5,4,5,101447,105.949192,21.027905,anh18.jpg
3405,59,Hoàn Kiếm,4,3,3,61619,105.859536,21.008991,anh32.jpg
3406,56,Ba Đình,3,3,1,57658,105.839179,21.029906,anh56.jpg
3407,182,Hoàn Kiếm,3,3,5,162305,105.752242,20.988468,anh92.jpg
3408,41,Thanh Xuân,1,2,5,41976,105.868122,21.006655,anh66.jpg
3409,101,Đống Đa,1,1,4,108021,105.769471,21.016969,anh80.jpg
3410,193,Đống Đa,6,3,5,226025,105.856174,20.999935,anh17.jpg
3411,254,Hoàn Kiếm,1,4,1,290088,105.77169,20.98366,anh99.jpg
3412,141,Long Biên,4,1,2,163697,105.770244,20.986644,anh81.jpg
3413,240,Tây Hồ,2,1,1,268015,105.891339,21.026706,anh12.jpg
3414,175,Thanh Xuân,3,1,1,177552,105.833536,20.990113,anh66.jpg
3415,117,Đống Đa,3,4,2,107406,105.93044,21.036959,anh46.jpg
3416,360,Tây Hồ,3,2,1,402999,105.750449,20.990841,anh61.jpg
3417,128,Ba Đình,1,4,1,138321,105.885194,20.998374,anh71.jpg
3418,93,Thanh Xuân,2,1,4,89602,105.949801,20.985626,anh24.jpg
3419,303,Đống Đa,3,1,3,348095,105.755669,21.029787,anh52.jpg
3420,356,Hoàn Kiếm,3,2,3,380396,105.819364,21.021074,anh96.jpg
3421,194,Hoàn Kiếm,1,4,4,227496,105.884447,20.993812,anh20.jpg
3422,273,Long Biên,1,4,3,279196,105.874345,20.99804,anh73.jpg
3423,300,Đống Đa,4,3,3,342923,105.931703,21.043329,anh86.jpg
3424,393,Hoàn Kiếm,6,1,1,447412,105.768753,20.992649,anh43.jpg
3425,188,Hai Bà Trưng,3,2,1,197524,105.826444,21.015748,anh75.jpg
3426,313,Đống Đa,5,3,4,306315,105.914071,21.047995,anh29.jpg
3427,53,Hoàn Kiếm,3,3,2,63523,105.76428,21.038114,anh29.jpg
3428,125,Thanh Xuân,2,3,2,137168,105.910875,21.01433,anh54.jpg
3429,347,Đống Đa,5,2,5,407585,105.924795,21.00113,anh36.jpg
3430,341,Thanh Xuân,1,4,4,330091,105.809484,21.012137,anh5.jpg
3431,135,Hoàn Kiếm,1,2,4,123133,105.83509,21.003317,anh10.jpg
3432,145,Hoàn Kiếm,5,2,2,135730,105.943804,21.034119,anh38.jpg
3433,234,Đống Đa,2,1,5,224537,105.861503,20.988078,anh86.jpg
3434,296,Đống Đa,4,2,1,305745,105.819599,21.033536,anh60.jpg
3435,305,Thanh Xuân,1,2,5,250095,105.869472,21.028279,anh57.jpg
3436,234,Hoàn Kiếm,3,3,3,279105,105.815746,20.989995,anh1.jpg
3437,41,Hoàn Kiếm,5,2,2,42921,105.780362,21.005504,anh12.jpg
3438,137,Cầu Giấy,4,3,5,153966,105.944403,21.048747,anh28.jpg
3439,276,Thanh Xuân,5,3,1,320096,105.798208,21.019971,anh19.jpg
3440,274,Hai Bà Trưng,2,1,2,266643,105.888491,20.980357,anh43.jpg
3441,34,Đống Đa,5,1,5,37175,105.883986,21.045574,anh19.jpg
3442,98,Đống Đa,4,2,3,79437,105.874917,20.984738,anh77.jpg
3443,394,Thanh Xuân,5,1,3,382864,105.891555,21.027026,anh5.jpg
3444,187,Tây Hồ,3,2,5,150852,105.946164,21.045581,anh50.jpg
3445,153,Ba Đình,4,4,1,152171,105.936298,21.04534,anh33.jpg
3446,200,Cầu Giấy,2,3,2,232103,105.836367,21.042531,anh67.jpg
3447,251,Thanh Xuân,1,4,5,250233,105.834596,21.044507,anh16.jpg
3448,92,Long Biên,5,1,2,100367,105.785579,20.996173,anh32.jpg
3449,399,Ba Đình,2,3,2,425474,105.890976,20.993431,anh71.jpg
3450,318,Hai Bà Trưng,5,2,3,294492,105.78696,21.008266,anh6.jpg
3451,222,Hoàn Kiếm,5,1,3,262586,105.880569,20.986173,anh41.jpg
3452,260,Đống Đa,2,4,4,282556,105.802145,21.04582,anh7.jpg
3453,71,Hai Bà Trưng,3,2,1,61495,105.932015,21.048836,anh70.jpg
3454,295,Thanh Xuân,2,2,4,315351,105.838901,21.033529,anh100.jpg
3455,344,Tây Hồ,5,1,1,289000,105.877762,20.980441,anh50.jpg
3456,317,Ba Đình,5,1,5,344199,105.83436,21.028539,anh80.jpg
3457,129,Long Biên,3,4,1,134472,105.771653,21.046922,anh52.jpg
3458,109,Long Biên,3,2,4,106931,105.863095,20.997465,anh6.jpg
3459,191,Cầu Giấy,6,2,1,209497,105.852341,21.032746,anh37.jpg
3460,98,Cầu Giấy,5,4,5,93174,105.854178,21.023405,anh80.jpg
3461,322,Đống Đa,6,2,4,297788,105.836909,20.997838,anh50.jpg
3462,271,Đống Đa,1,2,2,319813,105.927172,21.011183,anh89.jpg
3463,390,Hoàn Kiếm,3,2,2,376387,105.751459,21.009404,anh38.jpg
3464,44,Hoàn Kiếm,4,3,1,47308,105.823724,20.997736,anh61.jpg
3465,228,Hoàn Kiếm,1,1,5,256674,105.792791,21.020062,anh69.jpg
3466,44,Hoàn Kiếm,5,4,1,36740,105.79205,21.008688,anh5.jpg
3467,152,Tây Hồ,3,4,3,164098,105.825366,20.990729,anh31.jpg
3468,389,Long Biên,3,2,3,319763,105.809358,21.016592,anh49.jpg
3469,363,Tây Hồ,5,2,5,357790,105.869225,21.004694,anh1.jpg
3470,266,Ba Đình,1,1,5,308210,105.754163,21.033912,anh10.jpg
3471,398,Hai Bà Trưng,1,4,1,327069,105.785283,21.035275,anh95.jpg
3472,31,Ba Đình,6,3,2,27848,105.802842,21.027718,anh94.jpg
3473,62,Thanh Xuân,5,1,1,59914,105.831595,21.022684,anh63.jpg
3474,216,Cầu Giấy,5,4,1,187130,105.865431,21.02918,anh92.jpg
3475,81,Đống Đa,1,3,1,80032,105.777726,21.006653,anh17.jpg
3476,272,Hai Bà Trưng,5,4,2,226905,105.824807,21.038876,anh51.jpg
3477,65,Ba Đình,2,3,4,72217,105.911641,21.01018,anh17.jpg
3478,125,Long Biên,2,3,5,126054,105.809521,21.036709,anh20.jpg
3479,245,Đống Đa,4,3,2,210457,105.842356,21.021095,anh64.jpg
3480,143,Cầu Giấy,5,1,1,116365,105.8186,21.019908,anh87.jpg
3481,200,Cầu Giấy,3,4,3,210931,105.760569,21.035721,anh42.jpg
3482,343,Thanh Xuân,5,2,4,403673,105.937432,20.997016,anh57.jpg
3483,337,Tây Hồ,5,3,4,339691,105.801513,21.031443,anh20.jpg
3484,335,Cầu Giấy,4,1,2,326078,105.827053,21.049957,anh98.jpg
3485,344,Ba Đình,3,1,4,387075,105.914677,21.007637,anh8.jpg
3486,72,Đống Đa,6,4,5,66379,105.947417,21.03281,anh56.jpg
3487,125,Cầu Giấy,3,3,5,116021,105.829209,21.000411,anh53.jpg
3488,280,Cầu Giấy,1,3,5,274604,105.942884,21.004523,anh15.jpg
3489,166,Hoàn Kiếm,5,3,1,133929,105.892276,21.037588,anh2.jpg
3490,174,Đống Đa,5,2,2,165691,105.772947,20.998177,anh93.jpg
3491,302,Hoàn Kiếm,1,3,5,259840,105.856374,21.046007,anh24.jpg
3492,198,Thanh Xuân,6,1,3,229277,105.836608,21.031235,anh54.jpg
3493,328,Đống Đa,5,3,5,337562,105.945836,21.010546,anh74.jpg
3494,177,Thanh Xuân,5,2,5,173155,105.851895,21.047195,anh85.jpg
3495,288,Hoàn Kiếm,4,3,2,282816,105.888031,21.001146,anh25.jpg
3496,174,Thanh Xuân,2,1,5,200246,105.924794,20.998982,anh95.jpg
3497,296,Tây Hồ,2,1,1,322545,105.81129,21.034336,anh50.jpg
3498,111,Long Biên,1,2,3,93586,105.91736,21.021152,anh70.jpg
3499,120,Đống Đa,6,3,2,114219,105.904901,21.024731,anh70.jpg
3500,254,Thanh Xuân,5,2,4,280504,105.783278,21.035233,anh82.jpg
3501,133,Cầu Giấy,4,3,5,150797,105.850561,21.043591,anh9.jpg
3502,73,Long Biên,1,3,3,59760,105.938128,21.042167,anh89.jpg
3503,172,Hoàn Kiếm,3,1,3,150107,105.776929,21.041215,anh4.jpg
3504,352,Hai Bà Trưng,6,1,3,400414,105.870242,21.033885,anh71.jpg
3505,120,Thanh Xuân,3,2,2,134881,105.941619,21.037118,anh4.jpg
3506,31,Thanh Xuân,6,4,3,26315,105.80652,20.985734,anh45.jpg
3507,228,Cầu Giấy,5,3,5,236327,105.90736,21.011584,anh69.jpg
3508,61,Cầu Giấy,6,1,3,54011,105.829707,21.014881,anh15.jpg
3509,317,Thanh Xuân,5,2,3,257679,105.863925,21.024748,anh14.jpg
3510,347,Ba Đình,6,3,2,404636,105.813753,21.009911,anh78.jpg
3511,277,Long Biên,2,1,3,322865,105.885529,21.005589,anh86.jpg
3512,152,Tây Hồ,4,4,2,130571,105.863279,21.02439,anh62.jpg
3513,310,Hai Bà Trưng,1,3,4,356334,105.92847,20.990326,anh66.jpg
3514,251,Đống Đa,5,3,1,280326,105.830168,21.012545,anh94.jpg
3515,276,Cầu Giấy,4,1,2,252814,105.752038,21.007248,anh24.jpg
3516,269,Cầu Giấy,2,2,1,256501,105.762598,21.026053,anh80.jpg
3517,212,Ba Đình,1,3,2,251375,105.809311,20.99747,anh25.jpg
3518,377,Ba Đình,6,4,3,431885,105.923856,21.048328,anh99.jpg
3519,74,Hai Bà Trưng,6,2,3,82741,105.771035,21.032516,anh2.jpg
3520,241,Long Biên,2,4,2,285373,105.779589,20.992657,anh17.jpg
3521,182,Hai Bà Trưng,2,4,4,169053,105.930893,21.027311,anh35.jpg
3522,103,Hoàn Kiếm,2,1,1,103084,105.886171,21.036177,anh57.jpg
3523,244,Long Biên,3,2,5,279658,105.897886,21.042003,anh49.jpg
3524,167,Cầu Giấy,4,3,1,178334,105.751981,20.981905,anh61.jpg
3525,219,Thanh Xuân,3,1,2,255040,105.836733,21.007268,anh57.jpg
3526,59,Ba Đình,2,2,4,48801,105.803761,21.020324,anh16.jpg
3527,185,Cầu Giấy,1,3,2,162315,105.758294,21.028787,anh31.jpg
3528,386,Cầu Giấy,5,2,1,434082,105.761397,21.034703,anh4.jpg
3529,249,Ba Đình,4,1,5,257706,105.752021,21.020182,anh17.jpg
3530,159,Ba Đình,6,3,1,173142,105.751029,20.992737,anh23.jpg
3531,208,Cầu Giấy,2,1,5,235556,105.829601,21.026918,anh29.jpg
3532,281,Ba Đình,4,3,5,243976,105.925663,21.022304,anh38.jpg
3533,307,Ba Đình,3,4,4,359043,105.887702,21.046019,anh87.jpg
3534,43,Hai Bà Trưng,1,2,2,41895,105.829038,21.044354,anh32.jpg
3535,339,Tây Hồ,1,1,2,398882,105.764529,21.015194,anh86.jpg
3536,368,Tây Hồ,5,1,4,315731,105.881964,20.999989,anh52.jpg
3537,314,Thanh Xuân,1,3,2,283498,105.930109,21.014827,anh73.jpg
3538,181,Hoàn Kiếm,1,3,3,202089,105.873958,20.99512,anh54.jpg
3539,368,Hai Bà Trưng,2,4,2,392161,105.84388,21.018951,anh23.jpg
3540,157,Cầu Giấy,5,1,5,164684,105.794309,21.048927,anh28.jpg
3541,149,Cầu Giấy,1,1,5,153812,105.925407,21.046279,anh82.jpg
3542,36,Cầu Giấy,4,2,5,31773,105.821317,20.985446,anh39.jpg
3543,101,Tây Hồ,6,1,2,88926,105.907115,21.049624,anh96.jpg
3544,191,Tây Hồ,3,1,2,226373,105.901564,20.981263,anh45.jpg
3545,200,Long Biên,6,2,2,173062,105.803697,21.024997,anh100.jpg
3546,72,Tây Hồ,3,2,4,85636,105.91712,20.988372,anh87.jpg
3547,49,Long Biên,5,1,5,47213,105.877616,21.005035,anh90.jpg
3548,92,Tây Hồ,1,4,3,75193,105.825455,21.019871,anh7.jpg
3549,386,Long Biên,4,3,4,315738,105.933519,20.998791,anh21.jpg
3550,151,Cầu Giấy,2,1,4,125793,105.785222,20.99527,anh5.jpg
3551,341,Đống Đa,1,2,2,307108,105.788523,20.984014,anh77.jpg
3552,336,Hoàn Kiếm,4,4,1,324324,105.795317,20.984321,anh44.jpg
3553,85,Long Biên,1,1,2,98605,105.943554,21.045219,anh95.jpg
3554,176,Cầu Giấy,6,4,3,148058,105.85842,21.008538,anh83.jpg
3555,103,Hai Bà Trưng,5,2,2,82532,105.879829,20.993374,anh81.jpg
3556,139,Thanh Xuân,3,4,2,129581,105.757429,21.032233,anh19.jpg
3557,110,Long Biên,4,3,1,121879,105.867777,20.990142,anh95.jpg
3558,140,Hai Bà Trưng,2,1,5,139482,105.756653,20.991613,anh16.jpg
